time,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,qdd1,qdd2,qdd3,qdd4,qdd5,qdd6,u1,u2,u3,u4,u5,u6,q1_cmd,q2_cmd,q3_cmd,q4_cmd,q5_cmd,q6_cmd,track_err,dt,dq
14.9859,68.55,-0.08,-0.35,0.08,0.35,0.26,11.60807,0.0,0.0,0.0,0.0,0.0,-6.05332,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,71.3176,0.0,0.0,0.0,0.0,0.0,2.768,0.0652,0.53
15.0511,69.25,-0.08,-0.35,0.08,0.35,0.26,11.20996,0.0,0.0,0.0,0.0,0.0,-6.1541,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,71.9616,0.0,0.0,0.0,0.0,0.0,2.712,0.0652,0.7
15.1163,69.87,-0.08,-0.35,0.08,0.35,0.26,10.8062,0.0,0.0,0.0,0.0,0.0,-6.22621,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,72.5793,0.0,0.0,0.0,0.0,0.0,2.709,0.0652,0.62
15.1815,70.92,-0.08,-0.35,0.08,0.35,0.26,10.39869,0.0,0.0,0.0,0.0,0.0,-6.2693,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,73.1707,0.0,0.0,0.0,0.0,0.0,2.251,0.0652,1.05
15.2508,71.54,-0.08,-0.35,0.08,0.35,0.26,9.96356,0.0,0.0,0.0,0.0,0.0,-6.28307,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,73.7703,0.0,0.0,0.0,0.0,0.0,2.23,0.0693,0.62
15.3159,71.98,-0.08,-0.35,0.08,0.35,0.26,9.55493,0.0,0.0,0.0,0.0,0.0,-6.26588,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,74.3079,0.0,0.0,0.0,0.0,0.0,2.328,0.0651,0.44
15.381,72.5,-0.08,-0.35,0.08,0.35,0.26,9.14837,0.0,0.0,0.0,0.0,0.0,-6.21957,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,74.8192,0.0,0.0,0.0,0.0,0.0,2.319,0.0651,0.52
15.4462,73.12,-0.08,-0.35,0.08,0.35,0.26,8.74516,0.0,0.0,0.0,0.0,0.0,-6.14424,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,75.307,0.0,0.0,0.0,0.0,0.0,2.187,0.0652,0.62
15.5114,73.91,-0.08,-0.35,0.08,0.35,0.26,8.34779,0.0,0.0,0.0,0.0,0.0,-6.04027,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,75.7709,0.0,0.0,0.0,0.0,0.0,1.861,0.0652,0.79
15.5809,74.35,-0.08,-0.35,0.08,0.35,0.26,7.93273,0.0,0.0,0.0,0.0,0.0,-5.89847,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,76.24,0.0,0.0,0.0,0.0,0.0,1.89,0.0695,0.44
15.646,74.79,-0.08,-0.43,0.08,0.35,0.26,7.55384,0.0,0.0,0.0,0.0,0.0,-5.7373,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,76.6576,0.0,0.0,0.0,0.0,0.0,1.868,0.0651,0.44
15.7113,75.14,-0.08,-0.35,0.08,0.35,0.26,7.1852,0.0,0.0,0.0,0.0,0.0,-5.54886,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,77.0547,0.0,0.0,0.0,0.0,0.0,1.915,0.0653,0.35
15.7764,75.58,-0.08,-0.26,0.08,0.35,0.26,6.83079,0.0,0.0,0.0,0.0,0.0,-5.33517,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,77.4317,0.0,0.0,0.0,0.0,0.0,1.852,0.0651,0.44
15.8416,76.28,-0.08,-0.35,0.08,0.35,0.26,6.49059,0.0,0.0,0.0,0.0,0.0,-5.09632,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,77.7906,0.0,0.0,0.0,0.0,0.0,1.511,0.0652,0.7
15.9108,76.64,-0.08,-0.35,0.08,0.35,0.26,6.14745,0.0,0.0,0.0,0.0,0.0,-4.81686,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,78.1529,0.0,0.0,0.0,0.0,0.0,1.513,0.0692,0.36
15.976,76.81,-0.08,-0.35,0.08,0.35,0.26,5.84261,0.0,0.0,0.0,0.0,0.0,-4.5304,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,78.4784,0.0,0.0,0.0,0.0,0.0,1.668,0.0652,0.17
16.0412,77.25,-0.08,-0.35,0.08,0.35,0.26,5.55714,0.0,0.0,0.0,0.0,0.0,-4.22282,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,78.7899,0.0,0.0,0.0,0.0,0.0,1.54,0.0652,0.44
16.1065,77.6,-0.08,-0.35,0.08,0.35,0.26,5.29199,0.0,0.0,0.0,0.0,0.0,-3.89505,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,79.0892,0.0,0.0,0.0,0.0,0.0,1.489,0.0653,0.35
16.1717,78.04,-0.08,-0.35,0.08,0.35,0.26,5.0492,0.0,0.0,0.0,0.0,0.0,-3.54961,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,79.3776,0.0,0.0,0.0,0.0,0.0,1.338,0.0652,0.44
16.2409,78.31,-0.08,-0.35,0.08,0.35,0.26,4.81678,0.0,0.0,0.0,0.0,0.0,-3.16493,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,79.6741,0.0,0.0,0.0,0.0,0.0,1.364,0.0692,0.27
16.3061,78.57,-0.08,-0.35,0.08,0.35,0.26,4.62266,0.0,0.0,0.0,0.0,0.0,-2.78724,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,79.9459,0.0,0.0,0.0,0.0,0.0,1.376,0.0652,0.26
16.3713,78.83,-0.08,-0.35,0.08,0.35,0.26,4.4536,0.0,0.0,0.0,0.0,0.0,-2.39657,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,80.2124,0.0,0.0,0.0,0.0,0.0,1.382,0.0652,0.26
16.4365,79.18,-0.08,-0.35,0.08,0.35,0.26,4.31039,0.0,0.0,0.0,0.0,0.0,-1.99472,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,80.4752,0.0,0.0,0.0,0.0,0.0,1.295,0.0652,0.35
16.5017,79.54,-0.08,-0.35,0.08,0.35,0.26,4.19369,0.0,0.0,0.0,0.0,0.0,-1.58359,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,80.7363,0.0,0.0,0.0,0.0,0.0,1.196,0.0652,0.36
16.5709,79.71,-0.08,-0.35,0.08,0.35,0.26,4.09944,0.0,0.0,0.0,0.0,0.0,-1.1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0137,0.0,0.0,0.0,0.0,0.0,1.304,0.0692,0.17
16.6361,79.89,-0.08,-0.35,0.08,0.35,0.26,4.03897,0.0,0.0,0.0,0.0,0.0,-0.71498,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,81.2768,0.0,0.0,0.0,0.0,0.0,1.387,0.0652,0.18
16.7013,80.24,-0.08,-0.35,0.08,0.35,0.26,4.00628,0.0,0.0,0.0,0.0,0.0,-0.28743,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,81.5437,0.0,0.0,0.0,0.0,0.0,1.304,0.0652,0.35
16.7665,80.5,-0.08,-0.35,0.08,0.35,0.26,4.00152,0.0,0.0,0.0,0.0,0.0,0.14145,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,81.8164,0.0,0.0,0.0,0.0,0.0,1.316,0.0652,0.26
16.8317,80.85,-0.08,-0.35,0.08,0.35,0.26,4.02471,0.0,0.0,0.0,0.0,0.0,0.56968,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,82.0961,0.0,0.0,0.0,0.0,0.0,1.246,0.0652,0.35
16.9009,81.03,-0.08,-0.35,0.08,0.35,0.26,4.07978,0.0,0.0,0.0,0.0,0.0,1.02123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,82.4034,0.0,0.0,0.0,0.0,0.0,1.373,0.0692,0.18
16.9661,81.29,-0.08,-0.35,0.08,0.35,0.26,4.16011,0.0,0.0,0.0,0.0,0.0,1.44182,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,82.7039,0.0,0.0,0.0,0.0,0.0,1.414,0.0652,0.26
17.0313,81.56,-0.08,-0.35,0.08,0.35,0.26,4.26765,0.0,0.0,0.0,0.0,0.0,1.85568,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,83.0168,0.0,0.0,0.0,0.0,0.0,1.457,0.0652,0.27
17.0965,81.82,-0.08,-0.35,0.08,0.35,0.26,4.4019,0.0,0.0,0.0,0.0,0.0,2.2609,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,83.344,0.0,0.0,0.0,0.0,0.0,1.524,0.0652,0.26
17.1617,82.26,-0.08,-0.35,0.08,0.35,0.26,4.56224,0.0,0.0,0.0,0.0,0.0,2.65559,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,83.6867,0.0,0.0,0.0,0.0,0.0,1.427,0.0652,0.44
17.231,82.61,-0.08,-0.35,0.08,0.35,0.26,4.76043,0.0,0.0,0.0,0.0,0.0,3.06148,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,84.0694,0.0,0.0,0.0,0.0,0.0,1.459,0.0693,0.35
17.2961,82.79,-0.08,-0.35,0.08,0.35,0.26,4.97174,0.0,0.0,0.0,0.0,0.0,3.42814,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,84.4481,0.0,0.0,0.0,0.0,0.0,1.658,0.0651,0.18
17.3613,83.23,-0.08,-0.35,0.08,0.35,0.26,5.2068,0.0,0.0,0.0,0.0,0.0,3.77939,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,84.8472,0.0,0.0,0.0,0.0,0.0,1.617,0.0652,0.44
17.4263,83.49,-0.08,-0.35,0.08,0.35,0.26,5.46337,0.0,0.0,0.0,0.0,0.0,4.11203,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,85.2665,0.0,0.0,0.0,0.0,0.0,1.777,0.065,0.26
17.4915,84.02,-0.08,-0.35,0.08,0.35,0.26,5.74184,0.0,0.0,0.0,0.0,0.0,4.42657,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,85.7081,0.0,0.0,0.0,0.0,0.0,1.688,0.0652,0.53
17.5609,84.46,-0.08,-0.35,0.08,0.35,0.26,6.06001,0.0,0.0,0.0,0.0,0.0,4.73867,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,86.2042,0.0,0.0,0.0,0.0,0.0,1.744,0.0694,0.44
17.626,84.72,-0.08,-0.35,0.08,0.35,0.26,6.37741,0.0,0.0,0.0,0.0,0.0,5.00872,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,86.6938,0.0,0.0,0.0,0.0,0.0,1.974,0.0651,0.26
17.691,85.16,-0.08,-0.35,0.08,0.35,0.26,6.71112,0.0,0.0,0.0,0.0,0.0,5.25514,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,87.2078,0.0,0.0,0.0,0.0,0.0,2.048,0.065,0.44
17.7563,85.51,-0.08,-0.35,0.08,0.35,0.26,7.0617,0.0,0.0,0.0,0.0,0.0,5.47819,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,87.7485,0.0,0.0,0.0,0.0,0.0,2.238,0.0653,0.35
17.8215,86.3,-0.08,-0.35,0.08,0.35,0.26,7.42544,0.0,0.0,0.0,0.0,0.0,5.67535,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,88.3147,0.0,0.0,0.0,0.0,0.0,2.015,0.0652,0.79
17.891,86.83,-0.08,-0.35,0.08,0.35,0.26,7.82635,0.0,0.0,0.0,0.0,0.0,5.85638,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,88.9477,0.0,0.0,0.0,0.0,0.0,2.118,0.0695,0.53
17.9563,87.18,-0.08,-0.35,0.08,0.35,0.26,8.21355,0.0,0.0,0.0,0.0,0.0,5.99822,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,89.5688,0.0,0.0,0.0,0.0,0.0,2.389,0.0653,0.35
