time,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,qdd1,qdd2,qdd3,qdd4,qdd5,qdd6,u1,u2,u3,u4,u5,u6,q1_cmd,q2_cmd,q3_cmd,q4_cmd,q5_cmd,q6_cmd,track_err,dt,dq
0.7291,0.35,-66.53,-0.87,-0.43,0.43,0.26,0.0,11.4944,0.0,0.0,0.0,0.0,0.0,5.16913,0.0,0.0,0.0,0.0,0.0,31.0,2.0,0.0,0.0,1.0,0.0,-62.3731,0.0,0.0,0.0,0.0,4.157,0.0697,0.79
0.7943,0.35,-66.0,-0.87,-0.43,0.43,0.26,0.0,11.81253,0.0,0.0,0.0,0.0,0.0,4.58086,0.0,0.0,0.0,0.0,0.0,53.0,3.0,0.0,0.0,1.0,0.0,-61.5605,0.0,0.0,0.0,0.0,4.439,0.0652,0.53
0.8594,0.35,-65.65,-0.87,-0.43,0.43,0.26,0.0,12.09031,0.0,0.0,0.0,0.0,0.0,3.9456,0.0,0.0,0.0,0.0,0.0,56.0,2.0,0.0,0.0,1.0,0.0,-60.7382,0.0,0.0,0.0,0.0,4.912,0.0651,0.35
0.9246,0.43,-64.77,-0.87,-0.43,0.43,0.26,0.0,12.32568,0.0,0.0,0.0,0.0,0.0,3.26805,0.0,0.0,0.0,0.0,0.0,37.0,2.0,0.0,0.0,0.0,0.0,-59.9083,0.0,0.0,0.0,0.0,4.862,0.0652,0.88
0.9898,0.35,-63.1,-0.87,-0.43,0.43,0.26,0.0,12.51572,0.0,0.0,0.0,0.0,0.0,2.55625,0.0,0.0,0.0,0.0,0.0,38.0,2.0,0.0,0.0,1.0,0.0,-59.0748,0.0,0.0,0.0,0.0,4.025,0.0652,1.67
1.0591,0.43,-62.4,-0.87,-0.43,0.43,0.26,0.0,12.66579,0.0,0.0,0.0,0.0,0.0,1.7705,0.0,0.0,0.0,0.0,0.0,29.0,3.0,0.0,0.0,1.0,0.0,-58.1881,0.0,0.0,0.0,0.0,4.212,0.0693,0.7
1.1243,0.35,-61.87,-0.87,-0.43,0.43,0.26,0.0,12.75657,0.0,0.0,0.0,0.0,0.0,1.01193,0.0,0.0,0.0,0.0,0.0,39.0,2.0,0.0,0.0,1.0,0.0,-57.357,0.0,0.0,0.0,0.0,4.513,0.0652,0.53
1.1895,0.35,-61.34,-0.87,-0.43,0.43,0.26,0.0,12.79751,0.0,0.0,0.0,0.0,0.0,0.24275,0.0,0.0,0.0,0.0,0.0,40.0,2.0,0.0,0.0,1.0,0.0,-56.5326,0.0,0.0,0.0,0.0,4.807,0.0652,0.53
1.2546,0.43,-60.29,-0.87,-0.43,0.35,0.26,0.0,12.78823,0.0,0.0,0.0,0.0,0.0,-0.52779,0.0,0.0,0.0,0.0,0.0,36.0,3.0,0.0,0.0,1.0,0.0,-55.7171,0.0,0.0,0.0,0.0,4.573,0.0651,1.05
1.3198,0.35,-58.88,-0.87,-0.43,0.35,0.26,0.0,12.72878,0.0,0.0,0.0,0.0,0.0,-1.29398,0.0,0.0,0.0,0.0,0.0,36.0,2.0,0.0,0.0,1.0,0.0,-54.9146,0.0,0.0,0.0,0.0,3.965,0.0652,1.41
1.3891,0.35,-58.09,-0.87,-0.43,0.35,0.26,0.0,12.6113,0.0,0.0,0.0,0.0,0.0,-2.09331,0.0,0.0,0.0,0.0,0.0,31.0,3.0,0.0,0.0,1.0,0.0,-54.0783,0.0,0.0,0.0,0.0,4.012,0.0693,0.79
1.4542,0.35,-57.56,-0.87,-0.43,0.35,0.26,0.0,12.45117,0.0,0.0,0.0,0.0,0.0,-2.82178,0.0,0.0,0.0,0.0,0.0,40.0,2.0,0.0,0.0,1.0,0.0,-53.3102,0.0,0.0,0.0,0.0,4.25,0.0651,0.53
1.5194,0.43,-57.12,-0.87,-0.43,0.35,0.26,0.0,12.24419,0.0,0.0,0.0,0.0,0.0,-3.52183,0.0,0.0,0.0,0.0,0.0,40.0,3.0,0.0,0.0,1.0,0.0,-52.5631,0.0,0.0,0.0,0.0,4.557,0.0652,0.44
1.5846,0.35,-56.16,-0.87,-0.43,0.35,0.26,0.0,11.99273,0.0,0.0,0.0,0.0,0.0,-4.18496,0.0,0.0,0.0,0.0,0.0,31.0,3.0,0.0,0.0,1.0,0.0,-51.8392,0.0,0.0,0.0,0.0,4.321,0.0652,0.96
1.6498,0.35,-54.84,-0.87,-0.43,0.35,0.26,0.0,11.69942,0.0,0.0,0.0,0.0,0.0,-4.80424,0.0,0.0,0.0,0.0,0.0,34.0,3.0,0.0,0.0,1.0,0.0,-51.1406,0.0,0.0,0.0,0.0,3.699,0.0652,1.32
1.719,0.43,-54.14,-0.87,-0.43,0.35,0.26,0.0,11.34579,0.0,0.0,0.0,0.0,0.0,-5.4063,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,0.0,1.0,0.0,-50.4291,0.0,0.0,0.0,0.0,3.711,0.0692,0.7
1.7842,0.35,-53.7,-0.87,-0.43,0.35,0.26,0.0,10.97639,0.0,0.0,0.0,0.0,0.0,-5.91528,0.0,0.0,0.0,0.0,0.0,39.0,2.0,0.0,0.0,1.0,0.0,-49.7886,0.0,0.0,0.0,0.0,3.911,0.0652,0.44
1.8494,0.35,-53.17,-0.87,-0.43,0.35,0.26,0.0,10.57579,0.0,0.0,0.0,0.0,0.0,-6.36227,0.0,0.0,0.0,0.0,0.0,37.0,2.0,0.0,0.0,1.0,0.0,-49.1783,0.0,0.0,0.0,0.0,3.992,0.0652,0.53
1.9145,0.43,-52.47,-0.87,-0.43,0.35,0.26,0.0,10.14887,0.0,0.0,0.0,0.0,0.0,-6.74206,0.0,0.0,0.0,0.0,0.0,27.0,3.0,0.0,0.0,1.0,0.0,-48.6002,0.0,0.0,0.0,0.0,3.87,0.0651,0.7
1.9797,0.35,-51.24,-0.87,-0.43,0.35,0.26,0.0,9.69879,0.0,0.0,0.0,0.0,0.0,-7.05183,0.0,0.0,0.0,0.0,0.0,32.0,3.0,0.0,0.0,1.0,0.0,-48.0522,0.0,0.0,0.0,0.0,3.188,0.0652,1.23
2.049,0.35,-50.8,-0.87,-0.43,0.35,0.26,0.0,9.20101,0.0,0.0,0.0,0.0,0.0,-7.29999,0.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0,0.0,1.0,0.0,-47.5056,0.0,0.0,0.0,0.0,3.294,0.0693,0.44
2.1142,0.35,-50.36,-0.87,-0.43,0.35,0.26,0.0,8.71959,0.0,0.0,0.0,0.0,0.0,-7.45461,0.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0,0.0,1.0,0.0,-47.0239,0.0,0.0,0.0,0.0,3.336,0.0652,0.44
2.1794,0.35,-49.92,-0.87,-0.43,0.35,0.26,0.0,8.23063,0.0,0.0,0.0,0.0,0.0,-7.53111,0.0,0.0,0.0,0.0,0.0,27.0,3.0,0.0,0.0,1.0,0.0,-46.5739,0.0,0.0,0.0,0.0,3.346,0.0652,0.44
2.2446,0.43,-49.3,-0.87,-0.43,0.35,0.26,0.0,7.73925,0.0,0.0,0.0,0.0,0.0,-7.52869,0.0,0.0,0.0,0.0,0.0,27.0,3.0,0.0,0.0,1.0,0.0,-46.1545,0.0,0.0,0.0,0.0,3.145,0.0652,0.62
2.3098,0.35,-48.69,-0.87,-0.43,0.35,0.26,0.0,7.2506,0.0,0.0,0.0,0.0,0.0,-7.44736,0.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0,0.0,1.0,0.0,-45.7649,0.0,0.0,0.0,0.0,2.925,0.0652,0.61
2.379,0.43,-48.25,-0.87,-0.43,0.35,0.26,0.0,6.74068,0.0,0.0,0.0,0.0,0.0,-7.27571,0.0,0.0,0.0,0.0,0.0,26.0,3.0,0.0,0.0,1.0,0.0,-45.3822,0.0,0.0,0.0,0.0,2.868,0.0692,0.44
2.4442,0.35,-47.98,-0.87,-0.43,0.35,0.26,0.0,6.27373,0.0,0.0,0.0,0.0,0.0,-7.03535,0.0,0.0,0.0,0.0,0.0,28.0,3.0,0.0,0.0,1.0,0.0,-45.049,0.0,0.0,0.0,0.0,2.931,0.0652,0.27
2.5094,0.35,-47.54,-0.87,-0.43,0.35,0.26,0.0,5.82488,0.0,0.0,0.0,0.0,0.0,-6.72125,0.0,0.0,0.0,0.0,0.0,26.0,3.0,0.0,0.0,1.0,0.0,-44.7404,0.0,0.0,0.0,0.0,2.8,0.0652,0.44
2.5746,0.35,-47.1,-0.87,-0.43,0.35,0.26,0.0,5.39881,0.0,0.0,0.0,0.0,0.0,-6.33672,0.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,1.0,0.0,-44.4541,0.0,0.0,0.0,0.0,2.646,0.0652,0.44
2.6398,0.35,-46.84,-0.87,-0.43,0.35,0.26,0.0,5.00001,0.0,0.0,0.0,0.0,0.0,-5.88579,0.0,0.0,0.0,0.0,0.0,26.0,3.0,0.0,0.0,1.0,0.0,-44.1877,0.0,0.0,0.0,0.0,2.652,0.0652,0.26
2.7089,0.43,-46.49,-0.87,-0.43,0.35,0.26,0.0,4.61176,0.0,0.0,0.0,0.0,0.0,-5.34066,0.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,1.0,0.0,-43.9238,0.0,0.0,0.0,0.0,2.566,0.0691,0.35
2.7741,0.35,-46.23,-0.87,-0.43,0.35,0.26,0.0,4.28191,0.0,0.0,0.0,0.0,0.0,-4.76855,0.0,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,1.0,0.0,-43.6896,0.0,0.0,0.0,0.0,2.54,0.0652,0.26
2.8393,0.43,-45.87,-0.87,-0.43,0.35,0.26,0.0,3.99102,0.0,0.0,0.0,0.0,0.0,-4.14646,0.0,0.0,0.0,0.0,0.0,23.0,3.0,0.0,0.0,1.0,0.0,-43.4665,0.0,0.0,0.0,0.0,2.404,0.0652,0.36
2.9045,0.35,-45.7,-0.87,-0.43,0.35,0.26,0.0,3.74215,0.0,0.0,0.0,0.0,0.0,-3.48092,0.0,0.0,0.0,0.0,0.0,22.0,3.0,0.0,0.0,1.0,0.0,-43.2514,0.0,0.0,0.0,0.0,2.449,0.0652,0.17
2.9697,0.35,-45.35,-0.87,-0.43,0.35,0.26,0.0,3.53791,0.0,0.0,0.0,0.0,0.0,-2.7789,0.0,0.0,0.0,0.0,0.0,24.0,3.0,0.0,0.0,1.0,0.0,-43.0413,0.0,0.0,0.0,0.0,2.309,0.0652,0.35
3.0381,0.35,-45.17,-0.87,-0.43,0.35,0.26,0.0,3.37393,0.0,0.0,0.0,0.0,0.0,-2.01125,0.0,0.0,0.0,0.0,0.0,24.0,3.0,0.0,0.0,1.0,0.0,-42.8223,0.0,0.0,0.0,0.0,2.348,0.0684,0.18
3.1032,0.35,-45.17,-0.87,-0.43,0.35,0.26,0.0,3.26739,0.0,0.0,0.0,0.0,0.0,-1.25896,0.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0,0.0,1.0,0.0,-42.6117,0.0,0.0,0.0,0.0,2.558,0.0651,0.0
3.1684,0.43,-44.91,-0.87,-0.43,0.35,0.26,0.0,3.21024,0.0,0.0,0.0,0.0,0.0,-0.49234,0.0,0.0,0.0,0.0,0.0,23.0,3.0,0.0,0.0,1.0,0.0,-42.3959,0.0,0.0,0.0,0.0,2.514,0.0652,0.26
3.2336,0.35,-44.56,-0.87,-0.43,0.35,0.26,0.0,3.2033,0.0,0.0,0.0,0.0,0.0,0.27944,0.0,0.0,0.0,0.0,0.0,23.0,3.0,0.0,0.0,1.0,0.0,-42.1717,0.0,0.0,0.0,0.0,2.388,0.0652,0.35
3.2988,0.35,-44.2,-0.87,-0.43,0.35,0.26,0.0,3.24662,0.0,0.0,0.0,0.0,0.0,1.0483,0.0,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,1.0,0.0,-41.9361,0.0,0.0,0.0,0.0,2.264,0.0652,0.36
3.369,0.35,-44.03,-0.87,-0.43,0.35,0.26,0.0,3.34893,0.0,0.0,0.0,0.0,0.0,1.8636,0.0,0.0,0.0,0.0,0.0,22.0,3.0,0.0,0.0,1.0,0.0,-41.6658,0.0,0.0,0.0,0.0,2.364,0.0702,0.17
3.4342,0.35,-43.76,-0.87,-0.43,0.35,0.26,0.0,3.4946,0.0,0.0,0.0,0.0,0.0,2.60077,0.0,0.0,0.0,0.0,0.0,21.0,3.0,0.0,0.0,1.0,0.0,-41.3969,0.0,0.0,0.0,0.0,2.363,0.0652,0.27
3.4994,0.35,-43.59,-0.87,-0.43,0.35,0.26,0.0,3.68748,0.0,0.0,0.0,0.0,0.0,3.31068,0.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,0.0,1.0,0.0,-41.1077,0.0,0.0,0.0,0.0,2.482,0.0652,0.17
3.5646,0.43,-43.41,-0.87,-0.43,0.35,0.26,0.0,3.92556,0.0,0.0,0.0,0.0,0.0,3.9859,0.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,0.0,1.0,0.0,-40.7958,0.0,0.0,0.0,0.0,2.614,0.0652,0.18
3.6298,0.35,-42.97,-0.87,-0.43,0.35,0.26,0.0,4.20633,0.0,0.0,0.0,0.0,0.0,4.61934,0.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,1.0,0.0,-40.4592,0.0,0.0,0.0,0.0,2.511,0.0652,0.44
3.6977,0.43,-42.71,-0.87,-0.43,0.35,0.26,0.0,4.54095,0.0,0.0,0.0,0.0,0.0,5.22746,0.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,0.0,0.0,0.0,-40.0802,0.0,0.0,0.0,0.0,2.63,0.0679,0.26
3.7629,0.35,-42.53,-0.87,-0.43,0.35,0.26,0.0,4.89931,0.0,0.0,0.0,0.0,0.0,5.75557,0.0,0.0,0.0,0.0,0.0,27.0,3.0,0.0,0.0,1.0,0.0,-39.6873,0.0,0.0,0.0,0.0,2.843,0.0652,0.18
3.8281,0.43,-42.18,-0.87,-0.43,0.35,0.26,0.0,5.29016,0.0,0.0,0.0,0.0,0.0,6.22336,0.0,0.0,0.0,0.0,0.0,23.0,3.0,0.0,0.0,1.0,0.0,-39.2645,0.0,0.0,0.0,0.0,2.915,0.0652,0.35
3.8933,0.35,-41.83,-0.87,-0.43,0.35,0.26,0.0,5.70942,0.0,0.0,0.0,0.0,0.0,6.62594,0.0,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,0.0,-38.8108,0.0,0.0,0.0,0.0,3.019,0.0652,0.35
3.9585,0.43,-41.04,-0.87,-0.43,0.35,0.26,0.0,6.15268,0.0,0.0,0.0,0.0,0.0,6.95907,0.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,-38.3253,0.0,0.0,0.0,0.0,2.715,0.0652,0.79
4.028,0.35,-40.6,-0.87,-0.43,0.35,0.26,0.0,6.64637,0.0,0.0,0.0,0.0,0.0,7.2338,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0,1.0,0.0,-37.7728,0.0,0.0,0.0,0.0,2.827,0.0695,0.44
4.0932,0.35,-40.42,-0.87,-0.43,0.35,0.26,0.0,7.12428,0.0,0.0,0.0,0.0,0.0,7.41328,0.0,0.0,0.0,0.0,0.0,24.0,3.0,0.0,0.0,1.0,0.0,-37.2217,0.0,0.0,0.0,0.0,3.198,0.0652,0.18
4.1584,0.43,-40.16,-0.87,-0.43,0.35,0.26,0.0,7.61137,0.0,0.0,0.0,0.0,0.0,7.51507,0.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,0.0,1.0,0.0,-36.6388,0.0,0.0,0.0,0.0,3.521,0.0652,0.26
4.2235,0.35,-39.46,-0.87,-0.43,0.35,0.26,0.0,8.10178,0.0,0.0,0.0,0.0,0.0,7.53813,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0,-36.026,0.0,0.0,0.0,0.0,3.434,0.0651,0.7
4.2886,0.35,-38.4,-0.87,-0.43,0.35,0.26,0.0,8.59113,0.0,0.0,0.0,0.0,0.0,7.48243,0.0,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,1.0,0.0,-35.3821,0.0,0.0,0.0,0.0,3.018,0.0651,1.06
4.3583,0.35,-37.88,-0.87,-0.43,0.35,0.26,0.0,9.10807,0.0,0.0,0.0,0.0,0.0,7.33617,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,1.0,0.0,-34.6626,0.0,0.0,0.0,0.0,3.217,0.0697,0.52
4.4234,0.35,-37.44,-0.79,-0.43,0.35,0.26,0.0,9.57903,0.0,0.0,0.0,0.0,0.0,7.12017,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,1.0,0.0,-33.9618,0.0,0.0,0.0,0.0,3.478,0.0651,0.44
4.4886,0.43,-36.91,-0.79,-0.43,0.35,0.26,0.0,10.03418,0.0,0.0,0.0,0.0,0.0,6.82928,0.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,1.0,0.0,-33.2349,0.0,0.0,0.0,0.0,3.675,0.0652,0.53
4.5537,0.35,-36.21,-0.79,-0.43,0.35,0.26,0.0,10.46737,0.0,0.0,0.0,0.0,0.0,6.46743,0.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,0.0,1.0,0.0,-32.4855,0.0,0.0,0.0,0.0,3.725,0.0651,0.7
4.6188,0.35,-35.06,-0.79,-0.43,0.35,0.26,0.0,10.87478,0.0,0.0,0.0,0.0,0.0,6.038,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,1.0,0.0,-31.7162,0.0,0.0,0.0,0.0,3.344,0.0651,1.15
4.688,0.35,-34.27,-0.79,-0.43,0.35,0.26,0.0,11.27482,0.0,0.0,0.0,0.0,0.0,5.51248,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,-30.8787,0.0,0.0,0.0,0.0,3.391,0.0692,0.79
4.7532,0.35,-33.75,-0.79,-0.43,0.35,0.26,0.0,11.61644,0.0,0.0,0.0,0.0,0.0,4.95768,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0,1.0,0.0,-30.0741,0.0,0.0,0.0,0.0,3.676,0.0652,0.52
4.8184,0.43,-33.22,-0.79,-0.43,0.35,0.26,0.0,11.92017,0.0,0.0,0.0,0.0,0.0,4.35093,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0,1.0,0.0,-29.2568,0.0,0.0,0.0,0.0,3.963,0.0652,0.53
4.8836,0.35,-32.25,-0.79,-0.43,0.35,0.26,0.0,12.18281,0.0,0.0,0.0,0.0,0.0,3.69858,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,1.0,0.0,-28.4311,0.0,0.0,0.0,0.0,3.819,0.0652,0.97
4.9487,0.35,-30.93,-0.79,-0.43,0.35,0.26,0.0,12.40132,0.0,0.0,0.0,0.0,0.0,3.00855,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0,1.0,0.0,-27.6,0.0,0.0,0.0,0.0,3.33,0.0651,1.32
5.018,0.35,-30.14,-0.79,-0.43,0.35,0.26,0.0,12.58335,0.0,0.0,0.0,0.0,0.0,2.23964,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,1.0,0.0,-26.7139,0.0,0.0,0.0,0.0,3.426,0.0693,0.79
5.0832,0.35,-29.61,-0.7,-0.35,0.35,0.26,0.0,12.7051,0.0,0.0,0.0,0.0,0.0,1.49185,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,1.0,0.0,-25.881,0.0,0.0,0.0,0.0,3.729,0.0652,0.53
5.1483,0.43,-29.09,-0.7,-0.43,0.35,0.26,0.0,12.77747,0.0,0.0,0.0,0.0,0.0,0.7296,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,1.0,0.0,-25.0518,0.0,0.0,0.0,0.0,4.038,0.0651,0.52
5.2135,0.43,-28.12,-0.7,-0.43,0.35,0.26,0.0,12.79993,0.0,0.0,0.0,0.0,0.0,-0.04145,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,1.0,0.0,-24.2306,0.0,0.0,0.0,0.0,3.889,0.0652,0.97
5.2786,0.35,-26.54,-0.7,-0.35,0.35,0.26,0.0,12.77216,0.0,0.0,0.0,0.0,0.0,-0.81089,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,1.0,0.0,-23.4209,0.0,0.0,0.0,0.0,3.119,0.0651,1.58
5.348,0.35,-25.83,-0.7,-0.43,0.35,0.26,0.0,12.68767,0.0,0.0,0.0,0.0,0.0,-1.62164,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,-22.5717,0.0,0.0,0.0,0.0,3.258,0.0694,0.71
5.4132,0.35,-25.31,-0.61,-0.35,0.35,0.26,0.0,12.55756,0.0,0.0,0.0,0.0,0.0,-2.36595,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,-21.7916,0.0,0.0,0.0,0.0,3.518,0.0652,0.52
5.4784,0.43,-24.69,-0.61,-0.43,0.35,0.26,0.0,12.37969,0.0,0.0,0.0,0.0,0.0,-3.08546,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,-21.0314,0.0,0.0,0.0,0.0,3.659,0.0652,0.62
5.5435,0.35,-23.73,-0.61,-0.43,0.35,0.26,0.0,12.15629,0.0,0.0,0.0,0.0,0.0,-3.77162,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,-20.2924,0.0,0.0,0.0,0.0,3.438,0.0651,0.96
5.6087,0.35,-22.32,-0.61,-0.35,0.35,0.26,0.0,11.88903,0.0,0.0,0.0,0.0,0.0,-4.41933,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,-19.5777,0.0,0.0,0.0,0.0,2.742,0.0652,1.41
5.678,0.35,-21.7,-0.61,-0.43,0.35,0.26,0.0,11.56036,0.0,0.0,0.0,0.0,0.0,-5.05685,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,-18.8472,0.0,0.0,0.0,0.0,2.853,0.0693,0.62
5.743,0.35,-21.18,-0.61,-0.35,0.35,0.26,0.0,11.21369,0.0,0.0,0.0,0.0,0.0,-5.60054,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,-18.1896,0.0,0.0,0.0,0.0,2.99,0.065,0.52
5.8082,0.43,-20.65,-0.61,-0.43,0.35,0.26,0.0,10.83234,0.0,0.0,0.0,0.0,0.0,-6.08729,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,-17.5601,0.0,0.0,0.0,0.0,3.09,0.0652,0.53
5.8734,0.35,-19.86,-0.61,-0.35,0.35,0.26,0.0,10.4213,0.0,0.0,0.0,0.0,0.0,-6.51025,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,-16.9612,0.0,0.0,0.0,0.0,2.899,0.0652,0.79
5.9386,0.35,-18.72,-0.61,-0.43,0.35,0.26,0.0,9.98488,0.0,0.0,0.0,0.0,0.0,-6.86498,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,-16.3936,0.0,0.0,0.0,0.0,2.326,0.0652,1.14
6.0079,0.35,-18.1,-0.61,-0.35,0.35,0.26,0.0,9.49833,0.0,0.0,0.0,0.0,0.0,-7.16307,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,-15.8253,0.0,0.0,0.0,0.0,2.275,0.0693,0.62
6.0731,0.35,-17.75,-0.61,-0.35,0.35,0.26,0.0,9.02426,0.0,0.0,0.0,0.0,0.0,-7.36616,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,-15.3239,0.0,0.0,0.0,0.0,2.426,0.0652,0.35
6.1382,0.43,-17.31,-0.61,-0.43,0.35,0.26,0.0,8.54021,0.0,0.0,0.0,0.0,0.0,-7.49192,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,-14.8544,0.0,0.0,0.0,0.0,2.456,0.0651,0.44
